Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;1;jan/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;2;fev/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;3;mar/08;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;5;mai/08;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;6;jun/08;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;7;jul/08;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;8;ago/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;9;set/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;10;out/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;11;nov/08;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;1;jan/08;104
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;2;fev/08;92
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;3;mar/08;127
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;4;abr/08;96
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;5;mai/08;107
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;6;jun/08;126
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;7;jul/08;102
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;8;ago/08;95
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;9;set/08;98
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;10;out/08;108
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;11;nov/08;117
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;12;dez/08;101
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;1;jan/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;2;fev/08;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;3;mar/08;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;4;abr/08;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;5;mai/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;6;jun/08;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;7;jul/08;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;8;ago/08;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;9;set/08;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;10;out/08;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;11;nov/08;8
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;12;dez/08;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Lesão corporal seguida de morte;11;nov/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Lesão corporal seguida de morte;12;dez/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;1;jan/08;25
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;2;fev/08;27
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;3;mar/08;27
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;4;abr/08;23
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;5;mai/08;34
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;6;jun/08;49
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;7;jul/08;27
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;8;ago/08;36
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;9;set/08;44
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;10;out/08;47
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;11;nov/08;44
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;12;dez/08;53
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);5;mai/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);6;jun/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);11;nov/08;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);12;dez/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;1;jan/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;2;fev/08;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;3;mar/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;4;abr/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;5;mai/08;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;6;jun/08;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;7;jul/08;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;8;ago/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;9;set/08;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;10;out/08;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;11;nov/08;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;12;dez/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;1;jan/08;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;2;fev/08;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;3;mar/08;9
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;4;abr/08;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;5;mai/08;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;6;jun/08;10
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;7;jul/08;9
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;8;ago/08;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;9;set/08;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;10;out/08;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;11;nov/08;16
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;12;dez/08;22
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;1;jan/08;9
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;2;fev/08;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;3;mar/08;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;4;abr/08;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;5;mai/08;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;6;jun/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;7;jul/08;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;8;ago/08;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;9;set/08;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;10;out/08;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;11;nov/08;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;12;dez/08;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;1;jan/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;2;fev/08;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;3;mar/08;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;4;abr/08;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;5;mai/08;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;6;jun/08;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;7;jul/08;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;8;ago/08;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;9;set/08;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;10;out/08;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;11;nov/08;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;12;dez/08;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);1;jan/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);2;fev/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);5;mai/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);6;jun/08;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);10;out/08;2
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;1;jan/08;3
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;2;fev/08;4
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;3;mar/08;3
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;4;abr/08;6
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;5;mai/08;2
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;6;jun/08;4
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;7;jul/08;4
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;8;ago/08;2
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;9;set/08;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;10;out/08;9
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;11;nov/08;6
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;12;dez/08;8
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;1;jan/08;82
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;2;fev/08;64
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;3;mar/08;109
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;4;abr/08;54
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;5;mai/08;87
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;6;jun/08;77
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;7;jul/08;75
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;8;ago/08;78
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;9;set/08;75
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;10;out/08;101
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;11;nov/08;97
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;12;dez/08;81
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;1;jan/08;5
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;2;fev/08;7
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;3;mar/08;24
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;4;abr/08;7
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;5;mai/08;3
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;6;jun/08;14
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;7;jul/08;9
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;8;ago/08;8
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;9;set/08;6
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;10;out/08;15
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;11;nov/08;9
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;12;dez/08;14
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Lesão corporal seguida de morte;7;jul/08;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;1;jan/08;17
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;2;fev/08;23
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;3;mar/08;42
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;4;abr/08;12
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;5;mai/08;22
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;6;jun/08;32
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;7;jul/08;33
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;8;ago/08;51
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;9;set/08;44
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;10;out/08;37
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;11;nov/08;68
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;12;dez/08;54
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);2;fev/08;2
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);6;jun/08;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);7;jul/08;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);8;ago/08;3
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);9;set/08;2
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);11;nov/08;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;3;mar/08;2
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;4;abr/08;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;7;jul/08;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;8;ago/08;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;1;jan/08;28
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;2;fev/08;11
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;3;mar/08;19
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;4;abr/08;16
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;5;mai/08;28
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;6;jun/08;26
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;7;jul/08;21
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;8;ago/08;31
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;9;set/08;33
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;10;out/08;33
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;11;nov/08;39
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;12;dez/08;45
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;1;jan/08;2
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;2;fev/08;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;4;abr/08;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;6;jun/08;2
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;7;jul/08;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;9;set/08;4
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;10;out/08;2
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;12;dez/08;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Lesão corporal seguida de morte;2;fev/08;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Roubo de veículo;1;jan/08;5
