Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;2;fev/14;31
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;3;mar/14;32
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;4;abr/14;27
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;5;mai/14;32
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;6;jun/14;16
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;7;jul/14;14
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;8;ago/14;29
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;9;set/14;22
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;10;out/14;22
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;11;nov/14;37
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;12;dez/14;24
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);3;mar/14;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);9;set/14;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);12;dez/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;1;jan/14;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;2;fev/14;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;3;mar/14;10
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;4;abr/14;5
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;5;mai/14;8
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;6;jun/14;8
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;7;jul/14;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;8;ago/14;9
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;9;set/14;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;10;out/14;6
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;11;nov/14;6
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;12;dez/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;1;jan/14;140
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;2;fev/14;109
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;3;mar/14;106
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;4;abr/14;118
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;5;mai/14;133
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;6;jun/14;135
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;7;jul/14;131
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;8;ago/14;95
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;9;set/14;98
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;10;out/14;101
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;11;nov/14;99
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;12;dez/14;98
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;1;jan/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;2;fev/14;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;3;mar/14;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;4;abr/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;5;mai/14;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;6;jun/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;7;jul/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;8;ago/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;9;set/14;5
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;10;out/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;11;nov/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;12;dez/14;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Lesão corporal seguida de morte;4;abr/14;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;1;jan/14;175
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;2;fev/14;166
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;3;mar/14;142
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;4;abr/14;141
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;5;mai/14;113
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;6;jun/14;64
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;7;jul/14;59
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;8;ago/14;81
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;9;set/14;110
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;10;out/14;100
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;11;nov/14;99
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;12;dez/14;71
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);1;jan/14;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);3;mar/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);8;ago/14;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);9;set/14;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);10;out/14;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);11;nov/14;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);12;dez/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;1;jan/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;3;mar/14;3
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;4;abr/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;5;mai/14;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;6;jun/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;7;jul/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;8;ago/14;3
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;9;set/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;10;out/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;1;jan/14;6
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;2;fev/14;10
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;3;mar/14;13
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;4;abr/14;7
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;5;mai/14;6
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;6;jun/14;5
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;7;jul/14;5
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;8;ago/14;7
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;9;set/14;7
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;10;out/14;9
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;11;nov/14;12
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;12;dez/14;6
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;1;jan/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;2;fev/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;3;mar/14;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;4;abr/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;5;mai/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;6;jun/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;9;set/14;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;11;nov/14;3
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;1;jan/14;13
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;2;fev/14;11
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;3;mar/14;14
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;4;abr/14;7
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;5;mai/14;5
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;6;jun/14;7
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;7;jul/14;9
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;8;ago/14;7
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;9;set/14;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;10;out/14;8
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;11;nov/14;4
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;12;dez/14;7
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;1;jan/14;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;2;fev/14;1
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;3;mar/14;5
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;4;abr/14;6
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;5;mai/14;4
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;6;jun/14;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;7;jul/14;5
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;8;ago/14;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;9;set/14;2
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;10;out/14;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;11;nov/14;1
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;12;dez/14;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;1;jan/14;28
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;2;fev/14;23
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;3;mar/14;18
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;4;abr/14;16
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;5;mai/14;16
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;6;jun/14;33
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;7;jul/14;17
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;8;ago/14;22
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;9;set/14;21
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;10;out/14;14
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;11;nov/14;18
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;12;dez/14;20
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;1;jan/14;1
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;4;abr/14;1
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;5;mai/14;1
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;9;set/14;2
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;10;out/14;2
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;11;nov/14;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;12;dez/14;2
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;1;jan/14;22
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;2;fev/14;8
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;3;mar/14;8
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;4;abr/14;9
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;5;mai/14;12
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;6;jun/14;13
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;7;jul/14;10
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;8;ago/14;11
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;9;set/14;11
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;10;out/14;14
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;11;nov/14;16
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;12;dez/14;10
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;1;jan/14;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;2;fev/14;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;3;mar/14;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;4;abr/14;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;5;mai/14;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;6;jun/14;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;7;jul/14;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;8;ago/14;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;9;set/14;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;10;out/14;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;11;nov/14;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;12;dez/14;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;1;jan/14;34
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;2;fev/14;25
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;3;mar/14;29
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;4;abr/14;26
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;5;mai/14;19
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;6;jun/14;25
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;7;jul/14;15
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;8;ago/14;16
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;9;set/14;17
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;10;out/14;23
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;11;nov/14;30
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;12;dez/14;27
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;1;jan/14;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;2;fev/14;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;3;mar/14;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;4;abr/14;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;5;mai/14;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;6;jun/14;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;7;jul/14;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;8;ago/14;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;9;set/14;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;10;out/14;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;11;nov/14;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;12;dez/14;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;1;jan/14;24
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;2;fev/14;18
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;3;mar/14;14
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;4;abr/14;20
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;5;mai/14;19
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;6;jun/14;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;7;jul/14;22
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;8;ago/14;16
