Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de ve­culo;5;mai/05;86
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de ve­culo;6;jun/05;85
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de ve­culo;7;jul/05;114
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de ve­culo;8;ago/05;125
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de ve­culo;9;set/05;101
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de ve­culo;10;out/05;100
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de ve­culo;11;nov/05;114
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de ve­culo;12;dez/05;129
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;1;jan/05;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;2;fev/05;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;3;mar/05;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;4;abr/05;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;5;mai/05;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;6;jun/05;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;7;jul/05;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;8;ago/05;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;9;set/05;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;10;out/05;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;11;nov/05;7
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homic­dio doloso;12;dez/05;5
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Les’o corporal seguida de morte;5;mai/05;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;1;jan/05;42
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;2;fev/05;21
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;3;mar/05;28
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;4;abr/05;39
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;5;mai/05;33
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;6;jun/05;26
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;7;jul/05;30
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;8;ago/05;24
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;9;set/05;32
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;10;out/05;29
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;11;nov/05;20
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de ve­culo;12;dez/05;31
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latroc­nio);8;ago/05;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latroc­nio);9;set/05;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latroc­nio);10;out/05;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;1;jan/05;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;2;fev/05;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;3;mar/05;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;5;mai/05;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;6;jun/05;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;7;jul/05;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;8;ago/05;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;9;set/05;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;10;out/05;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;11;nov/05;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;12;dez/05;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;1;jan/05;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;2;fev/05;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;3;mar/05;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;4;abr/05;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;5;mai/05;13
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;6;jun/05;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;7;jul/05;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;8;ago/05;15
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;9;set/05;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;10;out/05;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;11;nov/05;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de ve­culo;12;dez/05;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;1;jan/05;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;2;fev/05;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;3;mar/05;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;4;abr/05;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;5;mai/05;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;6;jun/05;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;7;jul/05;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;8;ago/05;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;9;set/05;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;10;out/05;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;11;nov/05;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homic­dio doloso;12;dez/05;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;1;jan/05;14
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;2;fev/05;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de ve­culo;3;mar/05;12
