Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
CENTRO-OESTE;DF;Distrito Federal;530010801;Brasília;Roubo de veículo;12;dez/13;46
CENTRO-OESTE;DF;Distrito Federal;530010801;Brasília;Roubo seguido de morte (latrocínio);3;mar/13;1
CENTRO-OESTE;DF;Distrito Federal;530010801;Brasília;Roubo seguido de morte (latrocínio);12;dez/13;2
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;1;jan/13;2
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;2;fev/13;3
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;3;mar/13;5
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;4;abr/13;7
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;5;mai/13;6
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;6;jun/13;2
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;7;jul/13;7
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;8;ago/13;8
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;9;set/13;5
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;10;out/13;4
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;11;nov/13;5
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Estupro;12;dez/13;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;1;jan/13;28
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;2;fev/13;32
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;3;mar/13;32
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;4;abr/13;29
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;5;mai/13;21
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;6;jun/13;30
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;8;ago/13;23
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;9;set/13;20
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;10;out/13;26
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;11;nov/13;43
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;12;dez/13;28
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;1;jan/13;8
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;2;fev/13;6
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;3;mar/13;3
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;4;abr/13;5
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;5;mai/13;3
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;6;jun/13;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;7;jul/13;2
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;8;ago/13;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;9;set/13;2
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;10;out/13;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;11;nov/13;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;12;dez/13;5
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;1;jan/13;15
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;2;fev/13;16
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;3;mar/13;17
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;4;abr/13;17
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;5;mai/13;17
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;6;jun/13;13
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;7;jul/13;15
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;8;ago/13;11
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;9;set/13;17
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;10;out/13;24
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;11;nov/13;21
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;12;dez/13;27
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);2;fev/13;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);7;jul/13;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;1;jan/13;5
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;2;fev/13;5
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;3;mar/13;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;4;abr/13;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;5;mai/13;8
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;6;jun/13;7
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;7;jul/13;6
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;8;ago/13;6
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;9;set/13;6
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;10;out/13;7
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;11;nov/13;10
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;12;dez/13;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;1;jan/13;82
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;2;fev/13;67
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;3;mar/13;87
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;4;abr/13;96
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;5;mai/13;54
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;6;jun/13;60
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;8;ago/13;84
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;9;set/13;82
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;10;out/13;85
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;11;nov/13;93
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;12;dez/13;129
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;1;jan/13;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;2;fev/13;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;3;mar/13;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;4;abr/13;5
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;5;mai/13;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;6;jun/13;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;7;jul/13;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;8;ago/13;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;9;set/13;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;10;out/13;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;11;nov/13;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;12;dez/13;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;1;jan/13;63
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;2;fev/13;77
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;3;mar/13;52
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;4;abr/13;61
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;5;mai/13;52
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;6;jun/13;53
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;7;jul/13;36
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;8;ago/13;39
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;9;set/13;41
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;10;out/13;63
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;11;nov/13;72
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;12;dez/13;103
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);1;jan/13;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);6;jun/13;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);9;set/13;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);12;dez/13;3
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;1;jan/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;2;fev/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;3;mar/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;4;abr/13;4
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;5;mai/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;7;jul/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;8;ago/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;9;set/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;10;out/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Estupro;12;dez/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;1;jan/13;10
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;2;fev/13;7
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;3;mar/13;12
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;4;abr/13;11
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;5;mai/13;8
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;6;jun/13;7
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;8;ago/13;7
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;9;set/13;9
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;10;out/13;8
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;11;nov/13;8
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Furto de veículo;12;dez/13;12
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;1;jan/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;2;fev/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;3;mar/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;4;abr/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;6;jun/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;7;jul/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;8;ago/13;3
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;9;set/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;10;out/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;11;nov/13;3
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Homicídio doloso;12;dez/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;1;jan/13;3
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;2;fev/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;3;mar/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;4;abr/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;5;mai/13;4
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;7;jul/13;1
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;8;ago/13;4
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;9;set/13;3
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;10;out/13;2
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;11;nov/13;6
CENTRO-OESTE;DF;Distrito Federal;530010804;Brazlândia;Roubo de veículo;12;dez/13;6
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;1;jan/13;2
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;2;fev/13;6
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;3;mar/13;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;4;abr/13;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;5;mai/13;4
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;6;jun/13;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;7;jul/13;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;10;out/13;2
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Estupro;11;nov/13;1
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;1;jan/13;14
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;2;fev/13;21
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;3;mar/13;15
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;4;abr/13;20
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;5;mai/13;19
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;6;jun/13;29
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;8;ago/13;12
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;9;set/13;15
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;10;out/13;13
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;11;nov/13;7
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Furto de veículo;12;dez/13;25
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;2;fev/13;1
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;3;mar/13;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;4;abr/13;1
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;6;jun/13;1
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;11;nov/13;1
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Homicídio doloso;12;dez/13;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;1;jan/13;6
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;2;fev/13;10
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;3;mar/13;6
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;4;abr/13;8
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;5;mai/13;8
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;6;jun/13;8
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;7;jul/13;5
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;8;ago/13;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;9;set/13;3
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;10;out/13;5
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;11;nov/13;7
CENTRO-OESTE;DF;Distrito Federal;530010805;Sobradinho;Roubo de veículo;12;dez/13;15
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;1;jan/13;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;2;fev/13;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;3;mar/13;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;4;abr/13;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;5;mai/13;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;6;jun/13;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;7;jul/13;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;8;ago/13;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;9;set/13;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;10;out/13;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;11;nov/13;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;12;dez/13;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;1;jan/13;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;2;fev/13;16
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;3;mar/13;17
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;4;abr/13;26
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;5;mai/13;14
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;6;jun/13;17
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;8;ago/13;16
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;9;set/13;21
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;10;out/13;24
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;11;nov/13;27
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;12;dez/13;19
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;1;jan/13;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;2;fev/13;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;3;mar/13;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;4;abr/13;9
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;5;mai/13;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;6;jun/13;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;7;jul/13;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;8;ago/13;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;9;set/13;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;10;out/13;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;11;nov/13;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;12;dez/13;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;1;jan/13;15
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;2;fev/13;17
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;3;mar/13;14
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;4;abr/13;16
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;5;mai/13;23
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;6;jun/13;24
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;7;jul/13;17
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;8;ago/13;16
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;9;set/13;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;10;out/13;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;11;nov/13;17
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;12;dez/13;27
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);1;jan/13;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);7;jul/13;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);8;ago/13;1
CENTRO-OESTE;DF;Distrito Federal;530010807;Paranoá;Estupro;1;jan/13;2
CENTRO-OESTE;DF;Distrito Federal;530010807;Paranoá;Estupro;3;mar/13;2
CENTRO-OESTE;DF;Distrito Federal;530010807;Paranoá;Estupro;4;abr/13;4
CENTRO-OESTE;DF;Distrito Federal;530010807;Paranoá;Estupro;5;mai/13;2
CENTRO-OESTE;DF;Distrito Federal;530010807;Paranoá;Estupro;6;jun/13;3
CENTRO-OESTE;DF;Distrito Federal;530010807;Paranoá;Estupro;7;jul/13;1
